fips,stcd,district,pop2010
48,TX,142,154794
48,TX,143,127381
48,TX,144,169715
48,TX,145,132730
48,TX,146,143120
48,TX,147,146857
48,TX,148,140946
48,TX,149,169836
48,TX,150,212484
49,UT,001,34122
49,UT,002,34283
49,UT,003,38268
49,UT,004,28046
49,UT,005,43319
49,UT,006,46570
49,UT,007,35074
49,UT,008,32064
49,UT,009,29905
49,UT,010,33766
49,UT,011,31070
49,UT,012,32845
49,UT,013,50040
49,UT,014,34254
49,UT,015,48703
49,UT,016,31401
49,UT,017,31571
49,UT,018,39762
49,UT,019,29561
49,UT,020,38155
49,UT,021,44298
49,UT,022,40669
49,UT,023,31676
49,UT,024,32363
49,UT,025,34235
49,UT,026,33477
49,UT,027,49237
49,UT,028,29137
49,UT,029,36489
49,UT,030,29672
49,UT,031,31667
49,UT,032,30028
49,UT,033,33619
49,UT,034,30269
49,UT,035,32134
49,UT,036,29535
49,UT,037,30555
49,UT,038,35392
49,UT,039,29830
49,UT,040,29726
49,UT,041,36962
49,UT,042,51909
49,UT,043,30573
49,UT,044,30598
49,UT,045,29393
49,UT,046,28377
49,UT,047,33114
49,UT,048,28348
49,UT,049,27228
49,UT,050,54430
49,UT,051,41517
49,UT,052,61341
49,UT,053,37757
49,UT,054,42563
49,UT,055,38435
49,UT,056,90503
49,UT,057,43966
49,UT,058,30039
49,UT,059,30640
49,UT,060,29398
49,UT,061,36117
49,UT,062,32162
49,UT,063,28493
49,UT,064,36158
49,UT,065,49224
49,UT,066,37524
49,UT,067,42669
49,UT,068,31934
49,UT,069,31813
49,UT,070,34036
49,UT,071,51723
49,UT,072,40624
49,UT,073,34070
49,UT,074,47422
49,UT,075,36038
50,VT,310,4518
50,VT,A-1,8496
50,VT,A-2,4496
50,VT,A-3,7897
50,VT,A-4,8922
50,VT,A-5,3778
50,VT,AR1,3990
50,VT,B-1,3951
50,VT,B-3,3598
50,VT,B-4,4391
50,VT,B-5,3776
50,VT,B21,7997
50,VT,B22,7767
50,VT,BR1,4130
50,VT,C-2,8698
50,VT,C-4,4081
50,VT,C-8,9207
50,VT,C-9,9039
50,VT,C11,4210
50,VT,C12,3940
50,VT,C31,7416
50,VT,C32,4024
50,VT,C33,9565
50,VT,C34,10433
50,VT,C35,9012
50,VT,C36,9234
50,VT,C37,4056
50,VT,C38,5332
50,VT,C39,3998
50,VT,C51,3843
50,VT,C52,3975
50,VT,C61,8173
50,VT,C62,9112
50,VT,C63,4331
50,VT,C71,9204
50,VT,C72,7863
50,VT,CA1,4162
50,VT,CA2,4161
50,VT,CA3,7603
50,VT,CA4,8763
50,VT,CAW,4361
50,VT,EC1,3982
50,VT,EC2,3748
50,VT,F-1,8800
50,VT,F-2,9167
50,VT,F-3,6918
50,VT,F-4,4103
50,VT,F-5,8617
50,VT,F-6,8940
50,VT,GC1,8283
50,VT,L-1,4314
50,VT,L-2,4630
50,VT,L-3,4769
50,VT,L-4,4680
50,VT,LW1,7986
50,VT,OA1,7614
50,VT,OG1,8835
50,VT,OG2,4426
50,VT,OGC,4411
50,VT,OL1,8010
50,VT,OL2,8432
50,VT,OLC,8355
50,VT,OLF,4799
50,VT,R-2,8421
50,VT,R-3,3748
50,VT,R-4,4054
50,VT,R-6,3551
50,VT,R-7,3966
50,VT,R-8,3988
50,VT,R11,3524
50,VT,R12,6978
50,VT,R51,4134
50,VT,R52,3998
50,VT,R53,4099
50,VT,R54,4264
50,VT,RY1,4064
50,VT,W-1,4777
50,VT,W-2,8556
50,VT,W-4,7924
50,VT,W-5,7855
50,VT,W-6,4438
50,VT,W-7,4307
50,VT,W31,4086
50,VT,W32,4064
50,VT,W33,3789
50,VT,WC1,8369
50,VT,X-1,4327
50,VT,X-2,3961
50,VT,X-4,7352
50,VT,X-5,7744
50,VT,X-6,4036
50,VT,X31,4485
50,VT,X32,3922
50,VT,X33,3639
50,VT,XB1,3723
50,VT,XBY,4355
50,VT,Y-2,4192
50,VT,Y-3,3553
50,VT,Y-4,4492
50,VT,Y-5,3714
50,VT,Y11,3991
50,VT,Y12,9247
50,VT,Y61,3811
50,VT,Y62,7992
50,VT,YO1,4057
50,VT,YO2,8602
50,VT,YR1,3819
50,VT,YR2,4451
51,VA,001,72324
51,VA,002,69063
51,VA,003,66212
51,VA,004,73375
51,VA,005,69572
51,VA,006,73250
51,VA,007,75999
51,VA,008,74460
51,VA,009,82064
51,VA,010,68822
51,VA,011,73038
51,VA,012,75683
51,VA,013,190620
51,VA,014,64712
51,VA,015,78102
51,VA,016,70220
51,VA,017,73149
51,VA,018,82817
51,VA,019,78345
51,VA,020,76800
51,VA,021,76066
51,VA,022,78106
51,VA,023,80898
51,VA,024,72372
51,VA,025,83601
51,VA,026,82704
51,VA,027,87915
51,VA,028,94896
51,VA,029,88049
51,VA,030,90008
51,VA,031,88587
51,VA,032,112677
51,VA,033,113100
51,VA,034,74627
51,VA,035,87326
51,VA,036,74325
51,VA,037,75246
51,VA,038,76948
51,VA,039,78182
51,VA,040,80835
51,VA,041,70634
51,VA,042,81840
51,VA,043,78088
51,VA,044,79883
51,VA,045,78709
51,VA,046,77235
51,VA,047,78184
51,VA,048,83331
51,VA,049,68637
51,VA,050,82586
51,VA,051,77333
51,VA,052,98234
51,VA,053,80425
51,VA,054,99135
51,VA,055,81482
51,VA,056,95097
51,VA,057,74900
51,VA,058,87462
51,VA,059,77730
51,VA,060,72146
51,VA,061,71425
51,VA,062,76461
51,VA,063,73723
51,VA,064,83940
51,VA,065,89790
51,VA,066,88542
51,VA,067,87457
51,VA,068,73167
51,VA,069,71299
51,VA,070,79380
51,VA,071,74194
51,VA,072,81778
51,VA,073,74500
51,VA,074,80153
51,VA,075,70454
51,VA,076,92939
51,VA,077,76927
51,VA,078,81062
51,VA,079,73068
51,VA,080,89864
51,VA,081,74455
51,VA,082,70417
51,VA,083,73171
51,VA,084,77736
51,VA,085,74035
51,VA,086,89028
51,VA,087,71505
51,VA,088,93126
51,VA,089,74259
51,VA,090,71080
51,VA,091,64074
51,VA,092,71017
51,VA,093,73204
51,VA,094,71464
51,VA,095,67882
51,VA,096,90800
51,VA,097,87705
51,VA,098,75266
51,VA,099,80416
51,VA,100,52095
53,WA,001,147265
53,WA,002,163707
53,WA,003,120601
53,WA,004,141254
53,WA,005,161403
53,WA,006,141123
53,WA,007,130475
53,WA,008,149474
53,WA,009,136166
53,WA,010,134117
53,WA,011,134027
53,WA,012,132531
53,WA,013,143750
53,WA,014,130478
53,WA,015,132788
53,WA,016,154830
53,WA,017,150727
53,WA,018,160083
53,WA,019,126904
53,WA,020,141029
53,WA,021,133156
53,WA,022,141695
53,WA,023,130119
53,WA,024,132679
53,WA,025,145035
53,WA,026,133755
53,WA,027,123857
53,WA,028,119494
53,WA,029,127259
53,WA,030,129998
53,WA,031,137685
53,WA,032,122038
53,WA,033,129246
53,WA,034,125055
53,WA,035,138142
53,WA,036,133901
53,WA,037,127546
53,WA,038,129624
53,WA,039,143154
53,WA,040,138925
53,WA,041,142722
53,WA,042,146619
53,WA,043,133976
53,WA,044,156499
53,WA,045,136432
53,WA,046,127849
53,WA,047,140146
53,WA,048,130423
53,WA,049,134779
54,WV,001,32812
54,WV,002,34538
54,WV,003,31628
54,WV,004,33317
54,WV,005,16663
54,WV,006,18363
54,WV,007,18054
54,WV,008,18237
54,WV,009,19202
54,WV,010,55234
54,WV,011,17258
54,WV,012,20112
54,WV,013,39847
54,WV,014,39717
54,WV,015,53882
54,WV,016,51411
54,WV,017,34820
54,WV,018,17238
54,WV,019,72453
54,WV,020,17527
54,WV,021,15681
54,WV,022,33043
54,WV,023,14616
54,WV,024,17083
54,WV,025,39163
54,WV,026,18021
54,WV,027,88267
54,WV,028,35480
54,WV,029,50470
54,WV,030,124295
54,WV,031,16798
54,WV,032,51970
54,WV,033,16880
54,WV,034,19536
54,WV,035,18838
54,WV,036,15931
54,WV,037,38124
54,WV,038,17592
54,WV,039,19304
54,WV,040,20319
54,WV,041,71101
54,WV,042,19954
54,WV,043,56711
54,WV,044,89802
54,WV,045,22068
54,WV,046,18593
54,WV,047,19933
54,WV,048,19352
54,WV,049,18877
54,WV,050,19860
54,WV,051,20765
54,WV,052,24886
54,WV,053,24082
54,WV,054,19182
54,WV,055,25147
54,WV,056,25419
54,WV,057,21709
54,WV,058,21829
55,WI,001,54189
55,WI,002,61009
55,WI,003,65789
55,WI,004,54953
55,WI,005,61133
55,WI,006,55963
55,WI,007,55825
55,WI,008,54616
55,WI,009,60880
55,WI,010,51419
55,WI,011,52178
55,WI,012,55275
55,WI,013,53867
55,WI,014,52656
55,WI,015,53448
55,WI,016,52510
55,WI,017,51861
55,WI,018,48387
55,WI,019,56827
55,WI,020,54999
55,WI,021,60177
55,WI,022,53017
55,WI,023,55249
55,WI,024,57065
55,WI,025,53380
55,WI,026,52721
55,WI,027,56118
55,WI,028,59273
55,WI,029,66814
55,WI,030,66575
55,WI,031,61767
55,WI,032,60152
55,WI,033,59453
55,WI,034,53812
55,WI,035,52716
55,WI,036,50804
55,WI,037,58965
55,WI,038,59797
55,WI,039,56515
55,WI,040,55223
55,WI,041,55581
55,WI,042,57978
55,WI,043,57584
55,WI,044,53057
55,WI,045,59610
55,WI,046,65837
55,WI,047,61697
55,WI,048,61402
55,WI,049,55522
55,WI,050,59182
55,WI,051,57687
55,WI,052,56377
55,WI,053,59677
55,WI,054,54863
55,WI,055,54157
55,WI,056,67841
55,WI,057,53999
55,WI,058,60111
55,WI,059,58836
55,WI,060,57434
55,WI,061,51968
55,WI,062,55886
55,WI,063,58881
55,WI,064,56844
55,WI,065,61608
55,WI,066,61567
55,WI,067,58722
55,WI,068,59129
55,WI,069,59107
55,WI,070,53911
55,WI,071,57415
55,WI,072,55757
55,WI,073,54962
55,WI,074,52623
55,WI,075,54961
55,WI,076,61595
55,WI,077,51957
55,WI,078,55031
55,WI,079,76116
55,WI,080,60352
55,WI,081,61347
55,WI,082,60035
55,WI,083,61206
55,WI,084,56225
55,WI,085,54840
55,WI,086,59763
55,WI,087,52707
55,WI,088,58089
55,WI,089,58999
55,WI,090,56344
55,WI,091,56636
55,WI,092,58894
55,WI,093,57822
55,WI,094,62641
55,WI,095,53998
55,WI,096,55740
55,WI,097,57299
55,WI,098,56450
55,WI,099,63750
56,WY,001,9560
56,WY,002,8224
56,WY,003,8892
56,WY,004,8539
56,WY,005,7791
56,WY,006,9518
56,WY,007,10209
56,WY,008,7951
56,WY,009,9474
56,WY,010,10403
56,WY,011,8150
56,WY,012,9810
56,WY,013,8308
56,WY,014,9049
56,WY,015,8413
56,WY,016,10206
56,WY,017,9400
56,WY,018,9703
56,WY,019,8191
56,WY,020,10187
56,WY,021,10966
56,WY,022,12218
56,WY,023,9763
56,WY,024,8231
56,WY,025,9691
56,WY,026,8841
56,WY,027,8533
56,WY,028,7894
56,WY,029,8813
56,WY,030,9528
56,WY,031,14418
56,WY,032,11250
56,WY,033,9942
56,WY,034,9254
56,WY,035,11445
56,WY,036,8875
56,WY,037,8455
56,WY,038,9702
56,WY,039,10207
56,WY,040,9987
56,WY,041,8304
56,WY,042,7730
56,WY,043,10800
56,WY,044,8907
56,WY,045,9417
56,WY,046,9230
56,WY,047,7767
56,WY,048,8185
56,WY,049,8602
56,WY,050,10028
56,WY,051,9357
56,WY,052,12056
56,WY,053,8409
56,WY,054,9560
56,WY,055,9500
56,WY,056,9056
56,WY,057,8807
56,WY,058,10860
56,WY,059,8250
56,WY,060,8810
